Time;Hour;0x00;0x01;0x02;BE 3;BE 4;0x03;QoS 1
17;2020-11-23T17:50:11+01:00;14.73;null;null;750.29;null;null;null
18;2020-11-23T17:50:12+01:00;164.45;null;null;431.374;null;null;null
19;2020-11-23T17:50:13+01:00;null;null;null;546.348;null;null;null
20;2020-11-23T17:50:14+01:00;439.378;null;null;1643.25;null;null;null
21;2020-11-23T17:50:15+01:00;318.022;null;null;2604.073;null;null;null
22;2020-11-23T17:50:16+01:00;339.515;null;null;3583.304;null;null;null
23;2020-11-23T17:50:17+01:00;307.93;null;null;4494.624;null;null;null
24;2020-11-23T17:50:18+01:00;307.93;null;null;5679.872;null;null;null
25;2020-11-23T17:50:19+01:00;null;null;null;6627.5380000000005;null;null;null
26;2020-11-23T17:50:20+01:00;339.079;null;null;null;null;null;null
27;2020-11-23T17:50:21+01:00;294.091;null;null;7379.178;null;null;null
28;2020-11-23T17:50:22+01:00;291.744;null;null;9322.059;null;null;null
29;2020-11-23T17:50:23+01:00;291.744;null;null;3857.2039999999997;null;null;null
30;2020-11-23T17:50:24+01:00;141.557;null;null;259.119;null;null;null
31;2020-11-23T17:50:25+01:00;17.12;null;null;272.63;null;null;null
32;2020-11-23T17:50:26+01:00;18.25;null;null;260.585;null;null;null
33;2020-11-23T17:50:27+01:00;18.68;null;null;null;null;null;null
34;2020-11-23T17:50:28+01:00;5.741;null;null;260.853;null;null;null
35;2020-11-23T17:50:29+01:00;21.201;null;null;256.555;null;null;null
36;2020-11-23T17:50:30+01:00;8.694;null;null;247.36;null;null;null
37;2020-11-23T17:50:31+01:00;null;null;null;300.343;null;null;null
38;2020-11-23T17:50:32+01:00;null;null;null;1237.054;null;null;null
39;2020-11-23T17:50:33+01:00;289.169;null;null;348.656;null;null;null
40;2020-11-23T17:50:34+01:00;10.041;null;null;172.871;null;null;null
41;2020-11-23T17:50:35+01:00;17.206;null;null;156.935;null;null;null
42;2020-11-23T17:50:36+01:00;0.516;null;null;116.632;null;null;null
43;2020-11-23T17:50:37+01:00;7.741;null;null;269.389;null;null;null
44;2020-11-23T17:50:38+01:00;0.64;null;null;514.614;null;null;null
45;2020-11-23T17:50:39+01:00;13.118;null;null;618.783;null;null;null
46;2020-11-23T17:50:40+01:00;0.58;null;null;null;null;null;null
47;2020-11-23T17:50:41+01:00;25.79;null;null;510.277;null;null;null
48;2020-11-23T17:50:42+01:00;16.238;null;null;525.95;null;null;null
49;2020-11-23T17:50:43+01:00;19.086;null;null;532.556;null;null;null
50;2020-11-23T17:50:44+01:00;31.794;null;null;493.124;null;null;null
51;2020-11-23T17:50:45+01:00;28.754;null;null;514.002;null;null;null
52;2020-11-23T17:50:46+01:00;46.076;null;null;510.87;null;null;null
53;2020-11-23T17:50:47+01:00;38.628;null;null;532.401;null;null;null
54;2020-11-23T17:50:48+01:00;12.685;null;null;548.813;null;null;null
55;2020-11-23T17:50:49+01:00;28.874;null;null;470.4;null;null;null
56;2020-11-23T17:50:50+01:00;19.726;null;null;70.831;null;null;null
57;2020-11-23T17:50:51+01:00;0.014;null;null;163.057;null;null;null
58;2020-11-23T17:50:52+01:00;67.521;null;null;null;null;null;null
59;2020-11-23T17:50:53+01:00;28.081;null;null;83.596;null;null;null
60;2020-11-23T17:50:54+01:00;null;null;null;177.348;636.456;null;null
61;2020-11-23T17:50:55+01:00;23.38;null;null;418.154;533.268;null;null
62;2020-11-23T17:50:56+01:00;20.715;null;null;445.984;513.217;null;null
63;2020-11-23T17:50:57+01:00;32.225;null;null;488.955;488.838;null;null
64;2020-11-23T17:50:58+01:00;25.276;null;null;477.414;477.278;null;null
65;2020-11-23T17:50:59+01:00;null;null;null;492.242;null;null;null
66;2020-11-23T17:51:00+01:00;23.132;null;null;491.891;492.52;null;null
67;2020-11-23T17:51:01+01:00;9.131;null;null;493.954;493.971;null;null
68;2020-11-23T17:51:02+01:00;17.281;null;null;476.684;476.342;null;null
69;2020-11-23T17:51:03+01:00;null;null;null;491.549;491.742;null;null
70;2020-11-23T17:51:04+01:00;22.325;null;null;486.263;486.463;null;null
71;2020-11-23T17:51:05+01:00;null;null;null;488.23;null;null;null
72;2020-11-23T17:51:06+01:00;13.327;null;null;504.42;504.904;null;null
73;2020-11-23T17:51:07+01:00;15.94;null;null;493.31;493.933;null;null
74;2020-11-23T17:51:08+01:00;11.709;null;null;null;null;null;null
75;2020-11-23T17:51:09+01:00;15.461;null;null;495.365;495.27;null;null
76;2020-11-23T17:51:10+01:00;17.964;null;null;483.017;null;null;null
77;2020-11-23T17:51:11+01:00;295.456;null;null;739.76;null;null;null
78;2020-11-23T17:51:12+01:00;555.522;null;null;1534.38;null;null;null
79;2020-11-23T17:51:13+01:00;555.522;null;null;1416.743;null;null;null
80;2020-11-23T17:51:14+01:00;126.981;null;null;927.154;null;null;null
81;2020-11-23T17:51:15+01:00;82.329;null;null;731.17;null;null;null
82;2020-11-23T17:51:16+01:00;46.715;null;null;694.87;null;null;null
83;2020-11-23T17:51:17+01:00;33.053;null;null;722.485;null;null;null
84;2020-11-23T17:51:18+01:00;32.669;null;null;702.628;null;null;null
85;2020-11-23T17:51:19+01:00;2.008;null;null;693.625;null;null;null
86;2020-11-23T17:51:20+01:00;23.467;null;null;721.845;null;null;null
87;2020-11-23T17:51:21+01:00;13.958;null;null;696.005;null;null;null
88;2020-11-23T17:51:22+01:00;24.433;null;null;688.438;null;null;null
89;2020-11-23T17:51:23+01:00;39.134;null;null;687.422;null;null;null
90;2020-11-23T17:51:24+01:00;42.356;null;null;719.582;null;null;null
91;2020-11-23T17:51:25+01:00;48.475;null;null;null;null;null;null
92;2020-11-23T17:51:26+01:00;53.176;null;null;740.07;null;null;null
93;2020-11-23T17:51:27+01:00;50.852;null;null;755.303;null;null;null
94;2020-11-23T17:51:28+01:00;7.903;null;null;740.777;null;null;null
95;2020-11-23T17:51:29+01:00;44.923;null;null;728.734;null;null;null
96;2020-11-23T17:51:30+01:00;3.388;null;null;683.563;null;null;null
97;2020-11-23T17:51:31+01:00;163.631;null;null;766.451;null;null;null
98;2020-11-23T17:51:32+01:00;593.496;null;null;1878.7179999999998;null;null;null
99;2020-11-23T17:51:33+01:00;142.413;null;null;2825.438;null;null;null
100;2020-11-23T17:51:34+01:00;142.413;null;null;4040.311;null;null;null
101;2020-11-23T17:51:35+01:00;79.035;null;null;2460.401;null;null;null
102;2020-11-23T17:51:36+01:00;0.683;null;null;1190.887;null;null;null
103;2020-11-23T17:51:37+01:00;59.668;null;null;1157.559;null;null;null
104;2020-11-23T17:51:38+01:00;null;null;null;1262.5430000000001;null;null;null
105;2020-11-23T17:51:39+01:00;null;null;null;1229.551;null;null;null
106;2020-11-23T17:51:40+01:00;76.251;null;null;null;null;null;null
107;2020-11-23T17:51:41+01:00;33.127;null;null;1220.035;null;null;null
108;2020-11-23T17:51:42+01:00;0.516;null;null;1256.995;null;null;null
109;2020-11-23T17:51:43+01:00;95.781;null;null;1261.436;null;null;null
110;2020-11-23T17:51:44+01:00;65.047;null;null;798.384;null;null;null
111;2020-11-23T17:51:45+01:00;25.31;null;null;216.901;null;null;null
112;2020-11-23T17:51:46+01:00;16.151;null;null;26.912;null;null;null
113;2020-11-23T17:51:47+01:00;0.041;null;null;0.055;null;null;null
114;2020-11-23T17:51:48+01:00;0.014;null;null;0.06;null;null;null
115;2020-11-23T17:51:49+01:00;0.017;null;null;0.076;null;null;null
116;2020-11-23T17:51:50+01:00;0.014;null;null;0.049;null;null;null
117;2020-11-23T17:51:51+01:00;0.014;null;null;163.633;null;null;null
118;2020-11-23T17:51:52+01:00;64.697;null;null;null;null;null;null
119;2020-11-23T17:51:53+01:00;21.773;null;null;124.114;null;null;null
120;2020-11-23T17:51:54+01:00;27.568;null;null;338.935;null;null;null
121;2020-11-23T17:51:55+01:00;27.219;null;null;378.372;null;null;null
122;2020-11-23T17:51:56+01:00;17.574;null;null;349.109;null;null;null
123;2020-11-23T17:51:57+01:00;26.863;null;null;331.291;null;null;null
124;2020-11-23T17:51:58+01:00;null;null;null;328.594;null;null;null
125;2020-11-23T17:51:59+01:00;null;null;null;359.686;null;null;null
126;2020-11-23T17:52:00+01:00;null;null;null;346.8;null;null;null
127;2020-11-23T17:52:01+01:00;27.192;null;null;361.386;null;null;null
128;2020-11-23T17:52:02+01:00;8.492;null;null;359.209;null;null;null
129;2020-11-23T17:52:03+01:00;11.323;null;null;340.145;null;null;null
130;2020-11-23T17:52:04+01:00;15.769;null;null;null;null;null;null
131;2020-11-23T17:52:05+01:00;8.104;null;null;null;null;null;null
132;2020-11-23T17:52:06+01:00;20.994;null;null;null;null;null;null
133;2020-11-23T17:52:07+01:00;20.916;null;null;null;null;null;null
134;2020-11-23T17:52:08+01:00;20.433;null;null;null;null;null;null
135;2020-11-23T17:52:09+01:00;3.341;null;null;null;null;null;null
136;2020-11-23T17:52:10+01:00;13.042;null;null;null;null;null;null
137;2020-11-23T17:52:11+01:00;202.755;null;null;null;null;null;null
138;2020-11-23T17:52:12+01:00;202.755;null;null;null;null;null;null
139;2020-11-23T17:52:13+01:00;598.778;null;null;null;null;null;null
140;2020-11-23T17:52:14+01:00;14.962;null;null;null;null;null;null
141;2020-11-23T17:52:15+01:00;11.76;null;null;null;null;null;null
142;2020-11-23T17:52:16+01:00;27.156;null;null;null;null;null;null
143;2020-11-23T17:52:17+01:00;0.641;null;null;null;null;null;null
144;2020-11-23T17:52:18+01:00;35.999;null;null;null;null;null;null
145;2020-11-23T17:52:19+01:00;0.028;null;null;null;null;null;null
146;2020-11-23T17:52:20+01:00;0.025;null;null;null;null;null;null
147;2020-11-23T17:52:21+01:00;0.024;null;null;null;null;null;null
148;2020-11-23T17:52:22+01:00;0.025;null;null;null;null;null;null
149;2020-11-23T17:52:23+01:00;0.024;null;null;null;null;null;null
150;2020-11-23T17:52:24+01:00;0.025;null;null;null;null;null;null
151;2020-11-23T17:52:25+01:00;0.024;null;null;null;null;null;null
152;2020-11-23T17:52:26+01:00;0.029;null;null;null;null;null;null
153;2020-11-23T17:52:27+01:00;0.025;null;null;null;null;null;null
154;2020-11-23T17:52:28+01:00;0.026;null;null;null;null;null;null
155;2020-11-23T17:52:29+01:00;0.027;null;null;null;null;null;null
156;2020-11-23T17:52:30+01:00;0.029;null;null;null;null;null;null
157;2020-11-23T17:52:31+01:00;0.028;null;null;null;null;null;null
158;2020-11-23T17:52:32+01:00;null;null;null;null;null;null;null
159;2020-11-23T17:52:33+01:00;0.07;null;null;null;null;null;null
160;2020-11-23T17:52:34+01:00;0.071;null;null;null;null;null;null
161;2020-11-23T17:52:35+01:00;0.075;null;null;null;null;null;null
162;2020-11-23T17:52:36+01:00;0.07;null;null;null;null;null;null
163;2020-11-23T17:52:37+01:00;0.07;null;null;null;null;null;null
164;2020-11-23T17:52:38+01:00;0.059;null;null;null;null;null;null
165;2020-11-23T17:52:39+01:00;0.075;null;null;null;null;null;null
166;2020-11-23T17:52:40+01:00;null;null;null;null;null;null;null
167;2020-11-23T17:52:41+01:00;0.075;null;null;null;null;null;null
168;2020-11-23T17:52:42+01:00;0.075;null;null;null;null;null;null
169;2020-11-23T17:52:43+01:00;0.074;null;null;null;null;null;null
170;2020-11-23T17:52:44+01:00;0.062;null;null;null;null;null;null
171;2020-11-23T17:52:45+01:00;0.046;null;null;null;null;null;null
172;2020-11-23T17:52:46+01:00;0.05;null;null;null;null;null;null
173;2020-11-23T17:52:47+01:00;0.045;null;null;null;null;null;null
174;2020-11-23T17:52:48+01:00;0.03;null;null;null;null;null;null
175;2020-11-23T17:52:49+01:00;null;null;null;null;null;null;null
176;2020-11-23T17:52:50+01:00;0.03;null;null;null;null;null;null
177;2020-11-23T17:52:51+01:00;0.031;null;null;null;null;null;null
178;2020-11-23T17:52:52+01:00;0.038;null;null;null;null;null;null
179;2020-11-23T17:52:53+01:00;null;null;null;null;null;null;null
180;2020-11-23T17:52:54+01:00;0.085;null;null;null;null;null;null
181;2020-11-23T17:52:55+01:00;null;null;null;null;null;null;null
182;2020-11-23T17:52:56+01:00;0.072;null;null;null;null;null;null
183;2020-11-23T17:52:57+01:00;0.07;null;null;null;null;null;null
184;2020-11-23T17:52:58+01:00;null;null;null;null;null;null;null
185;2020-11-23T17:52:59+01:00;0.069;null;null;null;null;null;null
186;2020-11-23T17:53:00+01:00;0.08;null;null;null;null;null;null
187;2020-11-23T17:53:01+01:00;0.072;null;null;null;null;null;null
188;2020-11-23T17:53:02+01:00;0.069;null;null;null;null;null;null
189;2020-11-23T17:53:03+01:00;0.064;null;null;null;null;null;null
190;2020-11-23T17:53:04+01:00;0.067;null;null;null;null;null;null
191;2020-11-23T17:53:05+01:00;0.03;null;null;null;null;null;null
192;2020-11-23T17:53:06+01:00;0.025;null;null;null;null;null;null
193;2020-11-23T17:53:07+01:00;0.028;null;null;null;null;null;null
194;2020-11-23T17:53:08+01:00;0.028;null;null;null;null;null;null
195;2020-11-23T17:53:09+01:00;0.028;null;null;null;null;null;null
196;2020-11-23T17:53:10+01:00;0.027;null;null;null;null;null;null
197;2020-11-23T17:53:11+01:00;0.03;null;null;null;null;null;null
198;2020-11-23T17:53:12+01:00;null;null;null;null;null;null;null
199;2020-11-23T17:53:13+01:00;0.072;null;null;null;null;null;null
200;2020-11-23T17:53:14+01:00;0.072;null;null;null;null;null;null
201;2020-11-23T17:53:15+01:00;null;null;null;null;null;null;null
202;2020-11-23T17:53:16+01:00;0.07;null;null;null;null;null;null
203;2020-11-23T17:53:17+01:00;0.066;null;null;null;null;null;null
204;2020-11-23T17:53:18+01:00;0.066;null;null;null;null;null;null
205;2020-11-23T17:53:19+01:00;null;null;null;null;null;null;null
206;2020-11-23T17:53:20+01:00;0.068;null;null;null;null;null;null
207;2020-11-23T17:53:21+01:00;0.061;null;null;null;null;null;null
208;2020-11-23T17:53:22+01:00;0.059;null;null;null;null;null;null
209;2020-11-23T17:53:23+01:00;0.058;null;null;null;null;null;null
210;2020-11-23T17:53:24+01:00;null;null;null;null;null;null;null
211;2020-11-23T17:53:25+01:00;0.058;null;null;null;null;null;null
212;2020-11-23T17:53:26+01:00;8.827;null;null;null;null;null;null
213;2020-11-23T17:53:27+01:00;null;null;null;8.795;136.135;null;68.597
214;2020-11-23T17:53:28+01:00;8.827;null;null;788.228;671.727;null;392.805
215;2020-11-23T17:53:29+01:00;15.864;null;null;880.572;881.152;null;830.692
216;2020-11-23T17:53:30+01:00;61.585;null;null;921.5;null;null;null
217;2020-11-23T17:53:31+01:00;311.076;null;null;1098.483;null;null;null
218;2020-11-23T17:53:32+01:00;311.076;null;null;1887.528;null;null;null
219;2020-11-23T17:53:33+01:00;534.74;null;null;2825.38;null;null;null
220;2020-11-23T17:53:34+01:00;280.562;null;null;2151.92;null;null;null
221;2020-11-23T17:53:35+01:00;81.745;null;null;1223.196;null;null;null
222;2020-11-23T17:53:36+01:00;55.076;null;null;1180.266;null;null;null
223;2020-11-23T17:53:37+01:00;99.672;null;null;1205.319;null;null;null
224;2020-11-23T17:53:38+01:00;105.6;null;null;1272.787;null;null;null
225;2020-11-23T17:53:39+01:00;95.871;null;null;1365.061;null;null;null
226;2020-11-23T17:53:40+01:00;55.671;null;null;1308.06;null;null;null
227;2020-11-23T17:53:41+01:00;82.249;null;null;1210.999;null;null;null
228;2020-11-23T17:53:42+01:00;82.283;null;null;1209.939;null;null;null
229;2020-11-23T17:53:43+01:00;50.404;null;null;1217.093;null;null;null
230;2020-11-23T17:53:44+01:00;52.82;null;null;1176.663;null;null;null
231;2020-11-23T17:53:45+01:00;40.427;null;null;1200.939;null;null;null
232;2020-11-23T17:53:46+01:00;43.64;null;null;1163.896;null;null;null
233;2020-11-23T17:53:47+01:00;38.073;null;null;1179.414;null;null;null
234;2020-11-23T17:53:48+01:00;4.183;null;null;1239.279;null;null;null
235;2020-11-23T17:53:49+01:00;6.966;null;null;1218.4180000000001;null;null;null
236;2020-11-23T17:53:50+01:00;67.395;null;null;null;null;null;null
237;2020-11-23T17:53:51+01:00;128.341;null;null;1260.24;null;null;null
238;2020-11-23T17:53:52+01:00;876.686;null;null;2381.739;null;null;null
239;2020-11-23T17:53:53+01:00;1373.163;null;null;null;null;null;null
240;2020-11-23T17:53:54+01:00;366.252;null;null;4273.83;null;null;null
241;2020-11-23T17:53:55+01:00;366.252;null;null;4998.577;null;null;null
242;2020-11-23T17:53:56+01:00;188.266;null;null;2246.93;null;null;null
243;2020-11-23T17:53:57+01:00;28.512;null;null;1603.6019999999999;null;null;null
244;2020-11-23T17:53:58+01:00;34.324;null;null;1956.567;null;null;null
245;2020-11-23T17:53:59+01:00;25.978;null;null;1930.5929999999998;null;null;null
246;2020-11-23T17:54:00+01:00;44.119;null;null;1896.088;null;null;null
247;2020-11-23T17:54:01+01:00;184.098;null;null;null;null;null;null
248;2020-11-23T17:54:02+01:00;128.37;null;null;1908.525;null;null;null
249;2020-11-23T17:54:03+01:00;5.126;null;null;1757.185;null;null;null
250;2020-11-23T17:54:04+01:00;69.249;null;null;1746.1680000000001;null;null;null
251;2020-11-23T17:54:05+01:00;3.06;null;null;1886.7559999999999;null;null;null
252;2020-11-23T17:54:06+01:00;115.96;null;null;1959.591;null;null;null
253;2020-11-23T17:54:07+01:00;33.701;null;null;1931.42;null;null;null
254;2020-11-23T17:54:08+01:00;131.932;null;null;1799.181;null;null;null
255;2020-11-23T17:54:09+01:00;143.254;null;null;1816.33;null;null;null
256;2020-11-23T17:54:10+01:00;91.93;null;null;null;38270.174;null;38275.645
257;2020-11-23T17:54:11+01:00;195.171;null;null;1949.659;38963.401;null;38965.594
258;2020-11-23T17:54:12+01:00;1249.646;null;null;null;null;null;null
259;2020-11-23T17:54:13+01:00;1941.461;null;null;3205.42;40238.864;null;40238.242
260;2020-11-23T17:54:14+01:00;3021.67;null;null;4054.378;31255.175;null;1522.5529999999999
261;2020-11-23T17:54:15+01:00;null;null;null;4367.79;1604.383;null;null
262;2020-11-23T17:54:16+01:00;4131.586;null;null;4804.796;2554.794;null;2360.152
263;2020-11-23T17:54:17+01:00;5986.179;null;null;3793.556;3356.832;null;2942.958
264;2020-11-23T17:54:18+01:00;2465.815;null;null;3186.208;3508.694;null;3056.716
265;2020-11-23T17:54:19+01:00;50.777;null;null;null;null;null;null
266;2020-11-23T17:54:20+01:00;null;null;null;1526.4160000000002;3454.602;null;2987.062
267;2020-11-23T17:54:21+01:00;17.572;null;null;1595.008;2308.055;null;1836.6660000000002
268;2020-11-23T17:54:22+01:00;null;null;null;891.378;1034.913;null;885.849
269;2020-11-23T17:54:23+01:00;9.367;null;null;908.663;978.604;null;904.923
270;2020-11-23T17:54:24+01:00;16.848;null;null;940.342;900.558;null;895.605
271;2020-11-23T17:54:25+01:00;null;null;null;null;null;null;null
272;2020-11-23T17:54:26+01:00;22.143;null;null;914.394;914.164;null;908.217
273;2020-11-23T17:54:27+01:00;20.381;null;null;924.757;925.312;null;920.342
274;2020-11-23T17:54:28+01:00;13.058;null;null;884.206;885.088;null;879.529
275;2020-11-23T17:54:29+01:00;10.614;null;null;842.289;842.964;null;836.604
276;2020-11-23T17:54:30+01:00;null;null;null;865.96;865.873;null;860.623
277;2020-11-23T17:54:31+01:00;386.801;null;null;1094.8029999999999;863.299;null;1092.858
278;2020-11-23T17:54:32+01:00;436.465;null;null;1214.408;1202.784;null;1937.188
279;2020-11-23T17:54:33+01:00;32.032;null;null;null;null;null;831.754
280;2020-11-23T17:54:34+01:00;28.535;null;null;600.78;601.821;null;null
281;2020-11-23T17:54:35+01:00;20.876;null;null;673.123;673.34;null;667.774
282;2020-11-23T17:54:36+01:00;null;null;null;654.974;654.63;null;649.395
283;2020-11-23T17:54:37+01:00;44.611;null;null;774.415;774.648;null;768.593
284;2020-11-23T17:54:38+01:00;101.078;null;null;1304.313;1303.284;null;2065.554
285;2020-11-23T17:54:39+01:00;285.134;null;null;2058.962;2045.467;null;2654.133
286;2020-11-23T17:54:40+01:00;142.227;null;null;2199.07;2342.887;null;2697.334
287;2020-11-23T17:54:41+01:00;null;null;null;null;null;null;null
288;2020-11-23T17:54:42+01:00;18.677;null;null;624.164;624.324;null;618.667
289;2020-11-23T17:54:43+01:00;13.011;null;null;null;null;null;null
290;2020-11-23T17:54:44+01:00;11.957;null;null;615.897;615.46;null;610.152
291;2020-11-23T17:54:45+01:00;null;null;null;600.568;600.386;null;595.016
292;2020-11-23T17:54:46+01:00;15;null;null;609.478;609.661;null;604.677
293;2020-11-23T17:54:47+01:00;9.169;null;null;641.124;641.065;null;635.91
294;2020-11-23T17:54:48+01:00;8.219;null;null;617.771;618.006;null;612.384
295;2020-11-23T17:54:49+01:00;null;null;null;null;null;null;null
296;2020-11-23T17:54:50+01:00;16.188;null;null;620.862;null;null;null
297;2020-11-23T17:54:51+01:00;18.919;null;null;848.352;null;null;null
298;2020-11-23T17:54:52+01:00;18.919;null;null;2191.201;null;null;null
299;2020-11-23T17:54:53+01:00;null;null;null;2671.641;null;null;null
300;2020-11-23T17:54:54+01:00;292.318;null;null;3404.822;null;null;null
301;2020-11-23T17:54:55+01:00;103.925;null;null;1135.202;null;null;null
302;2020-11-23T17:54:56+01:00;106.669;null;null;989.901;null;null;null
303;2020-11-23T17:54:57+01:00;2.403;null;null;907.051;null;null;null
304;2020-11-23T17:54:58+01:00;null;null;null;904.444;null;null;null
305;2020-11-23T17:54:59+01:00;73.589;null;null;912.246;null;null;null
306;2020-11-23T17:55:00+01:00;19.099;null;null;902.587;null;null;null
307;2020-11-23T17:55:01+01:00;null;null;null;903.873;null;null;null
308;2020-11-23T17:55:02+01:00;83.156;null;null;897.482;null;null;null
309;2020-11-23T17:55:03+01:00;79.502;null;null;891.574;null;null;null
310;2020-11-23T17:55:04+01:00;15.985;null;null;902.184;null;null;null
311;2020-11-23T17:55:05+01:00;65.317;null;null;null;null;null;null
312;2020-11-23T17:55:06+01:00;65.317;null;null;913.411;null;null;null
313;2020-11-23T17:55:07+01:00;114.34;null;null;901.837;null;null;null
314;2020-11-23T17:55:08+01:00;null;null;null;903.055;null;null;null
315;2020-11-23T17:55:09+01:00;75.151;null;null;904.441;null;null;null
316;2020-11-23T17:55:10+01:00;null;null;null;null;null;null;null
317;2020-11-23T17:55:11+01:00;114.669;null;null;973.611;18880.554;null;18865.924
318;2020-11-23T17:55:12+01:00;null;null;null;null;null;null;null
319;2020-11-23T17:55:13+01:00;997.181;null;null;2390.335;20296.525;null;20286.641
320;2020-11-23T17:55:14+01:00;null;null;null;2742.349;null;null;null
321;2020-11-23T17:55:15+01:00;32.153;null;null;940.775;1382.497;null;1184.805
322;2020-11-23T17:55:16+01:00;30.83;null;null;993.371;1149.279;null;1177.186
323;2020-11-23T17:55:17+01:00;37.282;null;null;1033.779;1035.317;null;1105.149
324;2020-11-23T17:55:18+01:00;null;null;null;null;null;null;null
325;2020-11-23T17:55:19+01:00;38.432;null;null;1008.182;1009.709;null;1002.076
326;2020-11-23T17:55:20+01:00;null;null;null;1108.311;1106.782;null;1101.817
327;2020-11-23T17:55:21+01:00;25.469;null;null;1136.041;1136.405;null;1129.698
328;2020-11-23T17:55:22+01:00;38.406;null;null;1138.132;1137.967;null;1134.211
329;2020-11-23T17:55:23+01:00;42.958;null;null;1161.2640000000001;1161.491;null;1156.749
330;2020-11-23T17:55:24+01:00;34.172;null;null;1148.491;1150.331;null;1144.18
331;2020-11-23T17:55:25+01:00;null;null;null;null;null;null;null
332;2020-11-23T17:55:26+01:00;34.172;null;null;1054.603;1054.986;null;1048.937
333;2020-11-23T17:55:27+01:00;null;null;null;1059.856;null;null;null
334;2020-11-23T17:55:28+01:00;29.911;null;null;888.176;888.373;null;882.665
335;2020-11-23T17:55:29+01:00;54.828;null;null;799.455;799.654;null;793.648
336;2020-11-23T17:55:30+01:00;12.132;null;null;864.442;null;null;null
337;2020-11-23T17:55:31+01:00;204.828;null;null;1363.63;null;null;null
338;2020-11-23T17:55:32+01:00;204.828;null;null;null;null;null;null
339;2020-11-23T17:55:33+01:00;null;null;null;1779.5320000000002;null;null;null
340;2020-11-23T17:55:34+01:00;null;null;null;3845.986;null;null;null
341;2020-11-23T17:55:35+01:00;1271.973;null;null;3271.673;null;null;null
342;2020-11-23T17:55:36+01:00;107.334;null;null;1398.193;null;null;null
343;2020-11-23T17:55:37+01:00;70.108;null;null;1416.039;null;null;null
344;2020-11-23T17:55:38+01:00;125.471;null;null;1431.784;null;null;null
345;2020-11-23T17:55:39+01:00;74.396;null;null;1401.094;null;null;null
346;2020-11-23T17:55:40+01:00;73.537;null;null;1216.75;null;null;null
347;2020-11-23T17:55:41+01:00;143.523;null;null;1173.061;null;null;null
348;2020-11-23T17:55:42+01:00;45.832;null;null;1193.184;null;null;null
349;2020-11-23T17:55:43+01:00;135.26;null;null;1189.882;null;null;null
350;2020-11-23T17:55:44+01:00;126.8;null;null;1172.496;null;null;null
351;2020-11-23T17:55:45+01:00;78.948;null;null;null;null;null;null
352;2020-11-23T17:55:46+01:00;126.678;null;null;1121.564;null;null;null
353;2020-11-23T17:55:47+01:00;24.6;null;null;null;null;null;null
354;2020-11-23T17:55:48+01:00;39.231;null;null;1168.598;null;null;null
355;2020-11-23T17:55:49+01:00;93.951;null;null;1135.376;null;null;null
356;2020-11-23T17:55:50+01:00;0.655;null;null;1174.964;18518.597;null;18509.416
357;2020-11-23T17:55:51+01:00;240.717;null;null;1296.287;19215.189;null;19203.853
358;2020-11-23T17:55:52+01:00;240.717;null;null;2520.773;20458.325;null;20449.125
359;2020-11-23T17:55:53+01:00;21.101;null;null;3286.173;21357.81;null;21248.947
360;2020-11-23T17:55:54+01:00;17.762;null;null;1991.524;8922.939;null;1456.984
361;2020-11-23T17:55:55+01:00;15.543;null;null;null;null;null;1001.936
362;2020-11-23T17:55:56+01:00;17.365;null;null;1032.982;1042.793;null;1185.598
363;2020-11-23T17:55:57+01:00;48.691;null;null;null;1290.938;null;1444.962
364;2020-11-23T17:55:58+01:00;26.563;null;null;1291.715;1722.299;null;1899.684
365;2020-11-23T17:55:59+01:00;25.41;null;null;1771.2820000000002;1767.336;null;2001.002
366;2020-11-23T17:56:00+01:00;13.312;null;null;1849.857;1848.7179999999998;null;1920.103
367;2020-11-23T17:56:01+01:00;31.777;null;null;null;null;null;1881.152
368;2020-11-23T17:56:02+01:00;38.582;null;null;1883.319;1768.038;null;1763.655
369;2020-11-23T17:56:03+01:00;15.101;null;null;1799.194;1799.019;null;1795.9299999999998
370;2020-11-23T17:56:04+01:00;33.125;null;null;1919.031;1920.934;null;1913.422
371;2020-11-23T17:56:05+01:00;30.575;null;null;1925.3139999999999;1926.513;null;1919.865
372;2020-11-23T17:56:06+01:00;36.265;null;null;1929.636;1928.3600000000001;null;1925.068
373;2020-11-23T17:56:07+01:00;73.578;null;null;null;2055.545;null;2051.471
374;2020-11-23T17:56:08+01:00;49.755;null;null;2054.323;2171.239;null;2165.538
375;2020-11-23T17:56:09+01:00;34.294;null;null;2176.532;2175.781;null;2181.592
376;2020-11-23T17:56:10+01:00;11.169;null;null;2135.8360000000002;null;null;null
377;2020-11-23T17:56:11+01:00;239.721;null;null;2472.109;null;null;null
378;2020-11-23T17:56:12+01:00;239.721;null;null;3838.9790000000003;null;null;null
379;2020-11-23T17:56:13+01:00;null;null;null;4062.519;null;null;null
380;2020-11-23T17:56:14+01:00;null;null;null;null;null;null;null
381;2020-11-23T17:56:15+01:00;1248.727;null;null;6361.103;null;null;null
382;2020-11-23T17:56:16+01:00;463.048;null;null;7048.545;null;null;null
383;2020-11-23T17:56:17+01:00;423.411;null;null;7945.646;null;null;null
384;2020-11-23T17:56:18+01:00;446.345;null;null;8827.677;null;null;null
385;2020-11-23T17:56:19+01:00;466.426;null;null;9747.953;null;null;null
